date,year,month,day,day_of_week,draw_sequence,number,digit_1,digit_2,digit_3,sum,is_double,is_triple,has_payout_data,is_bonus_draw
2003-02-16,2003,2,16,Sunday,1,811,8,1,1,10,True,False,True,False
2009-02-17,2009,2,17,Tuesday,1,211,2,1,1,4,True,False,True,False
2008-02-18,2008,2,18,Monday,1,877,8,7,7,22,True,False,True,False
2004-02-20,2004,2,20,Friday,1,510,5,1,0,6,False,False,True,False
2002-02-28,2002,2,28,Thursday,1,741,7,4,1,12,False,False,True,False
2006-02-18,2006,2,18,Saturday,1,416,4,1,6,11,False,False,True,False
2007-02-18,2007,2,18,Sunday,1,016,0,1,6,7,False,False,True,False
2005-02-19,2005,2,19,Saturday,1,665,6,6,5,17,True,False,True,False
2003-02-15,2003,2,15,Saturday,1,428,4,2,8,14,False,False,True,False
2008-02-17,2008,2,17,Sunday,1,945,9,4,5,18,False,False,True,False
2009-02-16,2009,2,16,Monday,1,230,2,3,0,5,False,False,True,False
2004-02-19,2004,2,19,Thursday,1,694,6,9,4,19,False,False,True,False
2002-02-27,2002,2,27,Wednesday,1,600,6,0,0,6,True,False,True,False
2006-02-17,2006,2,17,Friday,1,267,2,6,7,15,False,False,True,False
2007-02-17,2007,2,17,Saturday,1,834,8,3,4,15,False,False,True,False
2005-02-18,2005,2,18,Friday,1,458,4,5,8,17,False,False,True,False
2003-02-14,2003,2,14,Friday,1,181,1,8,1,10,True,False,True,False
2008-02-16,2008,2,16,Saturday,1,539,5,3,9,17,False,False,True,False
2009-02-15,2009,2,15,Sunday,1,868,8,6,8,22,True,False,True,False
2004-02-18,2004,2,18,Wednesday,1,732,7,3,2,12,False,False,True,False
2002-02-26,2002,2,26,Tuesday,1,699,6,9,9,24,True,False,True,False
2006-02-16,2006,2,16,Thursday,1,172,1,7,2,10,False,False,True,False
2007-02-16,2007,2,16,Friday,1,690,6,9,0,15,False,False,True,False
2005-02-17,2005,2,17,Thursday,1,649,6,4,9,19,False,False,True,False
2008-02-15,2008,2,15,Friday,1,917,9,1,7,17,False,False,True,False
2003-02-13,2003,2,13,Thursday,1,510,5,1,0,6,False,False,True,False
2009-02-14,2009,2,14,Saturday,1,363,3,6,3,12,True,False,True,False
2004-02-17,2004,2,17,Tuesday,1,878,8,7,8,23,True,False,True,False
2002-02-25,2002,2,25,Monday,1,697,6,9,7,22,False,False,True,False
2006-02-15,2006,2,15,Wednesday,1,195,1,9,5,15,False,False,True,False
2005-02-16,2005,2,16,Wednesday,1,372,3,7,2,12,False,False,True,False
2007-02-15,2007,2,15,Thursday,1,054,0,5,4,9,False,False,True,False
2008-02-14,2008,2,14,Thursday,1,293,2,9,3,14,False,False,True,False
2004-02-16,2004,2,16,Monday,1,454,4,5,4,13,True,False,True,False
2003-02-12,2003,2,12,Wednesday,1,260,2,6,0,8,False,False,True,False
2009-02-13,2009,2,13,Friday,1,992,9,9,2,20,True,False,True,False
2002-02-23,2002,2,23,Saturday,1,472,4,7,2,13,False,False,True,False
2005-02-15,2005,2,15,Tuesday,1,765,7,6,5,18,False,False,True,False
2006-02-14,2006,2,14,Tuesday,1,185,1,8,5,14,False,False,True,False
2007-02-14,2007,2,14,Wednesday,1,363,3,6,3,12,True,False,True,False
2004-02-15,2004,2,15,Sunday,1,682,6,8,2,16,False,False,True,False
2008-02-13,2008,2,13,Wednesday,1,641,6,4,1,11,False,False,True,False
2003-02-11,2003,2,11,Tuesday,1,253,2,5,3,10,False,False,True,False
2009-02-12,2009,2,12,Thursday,1,378,3,7,8,18,False,False,True,False
2002-02-22,2002,2,22,Friday,1,057,0,5,7,12,False,False,True,False
2005-02-14,2005,2,14,Monday,1,141,1,4,1,6,True,False,True,False
2007-02-13,2007,2,13,Tuesday,1,584,5,8,4,17,False,False,True,False
2006-02-13,2006,2,13,Monday,1,553,5,5,3,13,True,False,True,False
2004-02-14,2004,2,14,Saturday,1,634,6,3,4,13,False,False,True,False
2008-02-12,2008,2,12,Tuesday,1,153,1,5,3,9,False,False,True,False
2009-02-11,2009,2,11,Wednesday,1,788,7,8,8,23,True,False,True,False
2003-02-10,2003,2,10,Monday,1,441,4,4,1,9,True,False,True,False
2002-02-21,2002,2,21,Thursday,1,253,2,5,3,10,False,False,True,False
2005-02-13,2005,2,13,Sunday,1,943,9,4,3,16,False,False,True,False
2007-02-12,2007,2,12,Monday,1,805,8,0,5,13,False,False,True,False
2006-02-12,2006,2,12,Sunday,1,682,6,8,2,16,False,False,True,False
2004-02-13,2004,2,13,Friday,1,352,3,5,2,10,False,False,True,False
2008-02-11,2008,2,11,Monday,1,756,7,5,6,18,False,False,True,False
2009-02-10,2009,2,10,Tuesday,1,020,0,2,0,2,True,False,True,False
2003-02-09,2003,2,9,Sunday,1,771,7,7,1,15,True,False,True,False
2002-02-20,2002,2,20,Wednesday,1,915,9,1,5,15,False,False,True,False
2005-02-12,2005,2,12,Saturday,1,069,0,6,9,15,False,False,True,False
2007-02-11,2007,2,11,Sunday,1,969,9,6,9,24,True,False,True,False
2006-02-11,2006,2,11,Saturday,1,653,6,5,3,14,False,False,True,False
2004-02-12,2004,2,12,Thursday,1,293,2,9,3,14,False,False,True,False
2008-02-10,2008,2,10,Sunday,1,281,2,8,1,11,False,False,True,False
2009-02-09,2009,2,9,Monday,1,814,8,1,4,13,False,False,True,False
2002-02-19,2002,2,19,Tuesday,1,683,6,8,3,17,False,False,True,False
2003-02-08,2003,2,8,Saturday,1,075,0,7,5,12,False,False,True,False
2005-02-11,2005,2,11,Friday,1,941,9,4,1,14,False,False,True,False
2007-02-10,2007,2,10,Saturday,1,156,1,5,6,12,False,False,True,False
2006-02-10,2006,2,10,Friday,1,470,4,7,0,11,False,False,True,False
2004-02-11,2004,2,11,Wednesday,1,426,4,2,6,12,False,False,True,False
2008-02-09,2008,2,9,Saturday,1,500,5,0,0,5,True,False,True,False
2009-02-08,2009,2,8,Sunday,1,679,6,7,9,22,False,False,True,False
2002-02-18,2002,2,18,Monday,1,276,2,7,6,15,False,False,True,False
2003-02-07,2003,2,7,Friday,1,855,8,5,5,18,True,False,True,False
2005-02-10,2005,2,10,Thursday,1,102,1,0,2,3,False,False,True,False
2007-02-09,2007,2,9,Friday,1,684,6,8,4,18,False,False,True,False
2006-02-09,2006,2,9,Thursday,1,227,2,2,7,11,True,False,True,False
2004-02-10,2004,2,10,Tuesday,1,362,3,6,2,11,False,False,True,False
2008-02-08,2008,2,8,Friday,1,187,1,8,7,16,False,False,True,False
2002-02-16,2002,2,16,Saturday,1,614,6,1,4,11,False,False,True,False
2009-02-07,2009,2,7,Saturday,1,906,9,0,6,15,False,False,True,False
2003-02-06,2003,2,6,Thursday,1,792,7,9,2,18,False,False,True,False
2005-02-09,2005,2,9,Wednesday,1,430,4,3,0,7,False,False,True,False
2007-02-08,2007,2,8,Thursday,1,170,1,7,0,8,False,False,True,False
2006-02-08,2006,2,8,Wednesday,1,125,1,2,5,8,False,False,True,False
2004-02-09,2004,2,9,Monday,1,353,3,5,3,11,True,False,True,False
2008-02-07,2008,2,7,Thursday,1,417,4,1,7,12,False,False,True,False
2002-02-15,2002,2,15,Friday,1,888,8,8,8,24,False,True,True,False
2009-02-06,2009,2,6,Friday,1,637,6,3,7,16,False,False,True,False
2003-02-05,2003,2,5,Wednesday,1,380,3,8,0,11,False,False,True,False
2005-02-08,2005,2,8,Tuesday,1,381,3,8,1,12,False,False,True,False
2007-02-07,2007,2,7,Wednesday,1,928,9,2,8,19,False,False,True,False
2006-02-07,2006,2,7,Tuesday,1,486,4,8,6,18,False,False,True,False
2004-02-08,2004,2,8,Sunday,1,932,9,3,2,14,False,False,True,False
2008-02-06,2008,2,6,Wednesday,1,218,2,1,8,11,False,False,True,False
2002-02-14,2002,2,14,Thursday,1,644,6,4,4,14,True,False,True,False
2009-02-05,2009,2,5,Thursday,1,371,3,7,1,11,False,False,True,False
2005-02-07,2005,2,7,Monday,1,527,5,2,7,14,False,False,True,False
2003-02-04,2003,2,4,Tuesday,1,554,5,5,4,14,True,False,True,False
2007-02-06,2007,2,6,Tuesday,1,127,1,2,7,10,False,False,True,False
2004-02-07,2004,2,7,Saturday,1,651,6,5,1,12,False,False,True,False
2006-02-06,2006,2,6,Monday,1,433,4,3,3,10,True,False,True,False
2008-02-05,2008,2,5,Tuesday,1,587,5,8,7,20,False,False,True,False
2002-02-13,2002,2,13,Wednesday,1,365,3,6,5,14,False,False,True,False
2004-01-25,2004,1,25,Sunday,1,548,5,4,8,17,False,False,True,False
2002-01-29,2002,1,29,Tuesday,1,959,9,5,9,23,True,False,True,False
2007-01-24,2007,1,24,Wednesday,1,738,7,3,8,18,False,False,True,False
2009-01-23,2009,1,23,Friday,1,448,4,4,8,16,True,False,True,False
2006-01-24,2006,1,24,Tuesday,1,950,9,5,0,14,False,False,True,False
2005-01-24,2005,1,24,Monday,1,495,4,9,5,18,False,False,True,False
2003-01-22,2003,1,22,Wednesday,1,728,7,2,8,17,False,False,True,False
2008-01-23,2008,1,23,Wednesday,1,515,5,1,5,11,True,False,True,False
2004-01-24,2004,1,24,Saturday,1,141,1,4,1,6,True,False,True,False
2002-01-28,2002,1,28,Monday,1,468,4,6,8,18,False,False,True,False
2007-01-23,2007,1,23,Tuesday,1,175,1,7,5,13,False,False,True,False
2006-01-23,2006,1,23,Monday,1,461,4,6,1,11,False,False,True,False
2009-01-22,2009,1,22,Thursday,1,017,0,1,7,8,False,False,True,False
2005-01-23,2005,1,23,Sunday,1,957,9,5,7,21,False,False,True,False
2008-01-22,2008,1,22,Tuesday,1,470,4,7,0,11,False,False,True,False
2003-01-21,2003,1,21,Tuesday,1,307,3,0,7,10,False,False,True,False
2004-01-23,2004,1,23,Friday,1,356,3,5,6,14,False,False,True,False
2002-01-26,2002,1,26,Saturday,1,300,3,0,0,3,True,False,False,False
2002-01-25,2002,1,25,Friday,1,220,2,2,0,4,True,False,True,False
2007-01-22,2007,1,22,Monday,1,287,2,8,7,17,False,False,True,False
2006-01-22,2006,1,22,Sunday,1,475,4,7,5,16,False,False,True,False
2009-01-21,2009,1,21,Wednesday,1,614,6,1,4,11,False,False,True,False
2005-01-22,2005,1,22,Saturday,1,916,9,1,6,16,False,False,True,False
2008-01-21,2008,1,21,Monday,1,516,5,1,6,12,False,False,True,False
2004-01-22,2004,1,22,Thursday,1,282,2,8,2,12,True,False,True,False
2003-01-20,2003,1,20,Monday,1,415,4,1,5,10,False,False,True,False
2002-01-24,2002,1,24,Thursday,1,490,4,9,0,13,False,False,True,False
2007-01-21,2007,1,21,Sunday,1,453,4,5,3,12,False,False,True,False
2006-01-21,2006,1,21,Saturday,1,503,5,0,3,8,False,False,True,False
2009-01-20,2009,1,20,Tuesday,1,684,6,8,4,18,False,False,True,False
2005-01-21,2005,1,21,Friday,1,211,2,1,1,4,True,False,True,False
2004-01-21,2004,1,21,Wednesday,1,433,4,3,3,10,True,False,True,False
2008-01-20,2008,1,20,Sunday,1,266,2,6,6,14,True,False,True,False
2003-01-19,2003,1,19,Sunday,1,059,0,5,9,14,False,False,True,False
2002-01-23,2002,1,23,Wednesday,1,752,7,5,2,14,False,False,True,False
2007-01-20,2007,1,20,Saturday,1,129,1,2,9,12,False,False,True,False
2006-01-20,2006,1,20,Friday,1,080,0,8,0,8,True,False,True,False
2009-01-19,2009,1,19,Monday,1,829,8,2,9,19,False,False,True,False
2005-01-20,2005,1,20,Thursday,1,424,4,2,4,10,True,False,True,False
2004-01-20,2004,1,20,Tuesday,1,367,3,6,7,16,False,False,True,False
2008-01-19,2008,1,19,Saturday,1,311,3,1,1,5,True,False,True,False
2003-01-18,2003,1,18,Saturday,1,307,3,0,7,10,False,False,True,False
2002-01-22,2002,1,22,Tuesday,1,944,9,4,4,17,True,False,True,False
2007-01-19,2007,1,19,Friday,1,517,5,1,7,13,False,False,True,False
2006-01-19,2006,1,19,Thursday,1,449,4,4,9,17,True,False,True,False
2009-01-18,2009,1,18,Sunday,1,162,1,6,2,9,False,False,True,False
2005-01-19,2005,1,19,Wednesday,1,925,9,2,5,16,False,False,True,False
2004-01-19,2004,1,19,Monday,1,958,9,5,8,22,False,False,True,False
2008-01-18,2008,1,18,Friday,1,004,0,0,4,4,True,False,True,False
2003-01-17,2003,1,17,Friday,1,730,7,3,0,10,False,False,True,False
2007-01-18,2007,1,18,Thursday,1,192,1,9,2,12,False,False,True,False
2002-01-21,2002,1,21,Monday,1,186,1,8,6,15,False,False,True,False
2006-01-18,2006,1,18,Wednesday,1,326,3,2,6,11,False,False,True,False
2009-01-17,2009,1,17,Saturday,1,998,9,9,8,26,True,False,True,False
2005-01-18,2005,1,18,Tuesday,1,225,2,2,5,9,True,False,True,False
2004-01-18,2004,1,18,Sunday,1,606,6,0,6,12,True,False,True,False
2008-01-17,2008,1,17,Thursday,1,029,0,2,9,11,False,False,True,False
2007-01-17,2007,1,17,Wednesday,1,990,9,9,0,18,True,False,True,False
2002-01-19,2002,1,19,Saturday,1,410,4,1,0,5,False,False,True,False
2003-01-16,2003,1,16,Thursday,1,735,7,3,5,15,False,False,True,False
2006-01-17,2006,1,17,Tuesday,1,439,4,3,9,16,False,False,True,False
2009-01-16,2009,1,16,Friday,1,925,9,2,5,16,False,False,True,False
2005-01-17,2005,1,17,Monday,1,488,4,8,8,20,True,False,True,False
2004-01-17,2004,1,17,Saturday,1,039,0,3,9,12,False,False,True,False
2008-01-16,2008,1,16,Wednesday,1,808,8,0,8,16,True,False,True,False
2007-01-16,2007,1,16,Tuesday,1,921,9,2,1,12,False,False,True,False
2002-01-18,2002,1,18,Friday,1,332,3,3,2,8,True,False,True,False
2003-01-15,2003,1,15,Wednesday,1,926,9,2,6,17,False,False,True,False
2006-01-16,2006,1,16,Monday,1,482,4,8,2,14,False,False,True,False
2005-01-16,2005,1,16,Sunday,1,919,9,1,9,19,True,False,True,False
2009-01-15,2009,1,15,Thursday,1,139,1,3,9,13,False,False,True,False
2004-01-16,2004,1,16,Friday,1,042,0,4,2,6,False,False,True,False
2008-01-15,2008,1,15,Tuesday,1,282,2,8,2,12,True,False,True,False
2007-01-15,2007,1,15,Monday,1,442,4,4,2,10,True,False,True,False
2002-01-17,2002,1,17,Thursday,1,073,0,7,3,10,False,False,True,False
2006-01-15,2006,1,15,Sunday,1,955,9,5,5,19,True,False,True,False
2003-01-14,2003,1,14,Tuesday,1,145,1,4,5,10,False,False,True,False
2005-01-15,2005,1,15,Saturday,1,176,1,7,6,14,False,False,True,False
2009-01-14,2009,1,14,Wednesday,1,972,9,7,2,18,False,False,True,False
2004-01-15,2004,1,15,Thursday,1,397,3,9,7,19,False,False,True,False
2008-01-14,2008,1,14,Monday,1,639,6,3,9,18,False,False,True,False
2007-01-14,2007,1,14,Sunday,1,807,8,0,7,15,False,False,True,False
2002-01-16,2002,1,16,Wednesday,1,636,6,3,6,15,True,False,True,False
2006-01-14,2006,1,14,Saturday,1,417,4,1,7,12,False,False,True,False
2003-01-13,2003,1,13,Monday,1,209,2,0,9,11,False,False,True,False
2005-01-14,2005,1,14,Friday,1,750,7,5,0,12,False,False,True,False
2004-01-14,2004,1,14,Wednesday,1,610,6,1,0,7,False,False,True,False
2009-01-13,2009,1,13,Tuesday,1,665,6,6,5,17,True,False,True,False
2008-01-13,2008,1,13,Sunday,1,033,0,3,3,6,True,False,True,False
2007-01-13,2007,1,13,Saturday,1,952,9,5,2,16,False,False,True,False
2002-01-15,2002,1,15,Tuesday,1,137,1,3,7,11,False,False,True,False
2006-01-13,2006,1,13,Friday,1,360,3,6,0,9,False,False,True,False
2003-01-12,2003,1,12,Sunday,1,763,7,6,3,16,False,False,True,False
2005-01-13,2005,1,13,Thursday,1,608,6,0,8,14,False,False,True,False
2009-04-15,2009,4,15,Wednesday,1,969,9,6,9,24,True,False,True,False
2006-04-17,2006,4,17,Monday,1,428,4,2,8,14,False,False,True,False
2003-04-12,2003,4,12,Saturday,1,383,3,8,3,14,True,False,True,False
2007-04-17,2007,4,17,Tuesday,1,441,4,4,1,9,True,False,True,False
2004-04-20,2004,4,20,Tuesday,1,039,0,3,9,12,False,False,True,False
2005-04-20,2005,4,20,Wednesday,1,788,7,8,8,23,True,False,True,False
2008-04-07,2008,4,7,Monday,1,637,6,3,7,16,False,False,True,False
2002-05-08,2002,5,8,Wednesday,1,865,8,6,5,19,False,False,True,False
2009-04-14,2009,4,14,Tuesday,1,326,3,2,6,11,False,False,True,False
2006-04-16,2006,4,16,Sunday,1,699,6,9,9,24,True,False,True,False
2007-04-16,2007,4,16,Monday,1,738,7,3,8,18,False,False,True,False
2003-04-11,2003,4,11,Friday,1,187,1,8,7,16,False,False,True,False
2004-04-19,2004,4,19,Monday,1,451,4,5,1,10,False,False,True,False
2005-04-19,2005,4,19,Tuesday,1,761,7,6,1,14,False,False,True,False
2008-04-06,2008,4,6,Sunday,1,078,0,7,8,15,False,False,True,False
2002-05-07,2002,5,7,Tuesday,1,415,4,1,5,10,False,False,True,False
2009-04-13,2009,4,13,Monday,1,176,1,7,6,14,False,False,True,False
2006-04-15,2006,4,15,Saturday,1,066,0,6,6,12,True,False,True,False
2007-04-15,2007,4,15,Sunday,1,849,8,4,9,21,False,False,True,False
2003-04-10,2003,4,10,Thursday,1,305,3,0,5,8,False,False,True,False
2004-04-18,2004,4,18,Sunday,1,930,9,3,0,12,False,False,True,False
2005-04-18,2005,4,18,Monday,1,899,8,9,9,26,True,False,True,False
2008-04-05,2008,4,5,Saturday,1,092,0,9,2,11,False,False,True,False
2002-05-06,2002,5,6,Monday,1,833,8,3,3,14,True,False,True,False
2009-04-12,2009,4,12,Sunday,1,085,0,8,5,13,False,False,True,False
2006-04-14,2006,4,14,Friday,1,933,9,3,3,15,True,False,True,False
2007-04-14,2007,4,14,Saturday,1,085,0,8,5,13,False,False,True,False
2003-04-09,2003,4,9,Wednesday,1,722,7,2,2,11,True,False,True,False
2004-04-17,2004,4,17,Saturday,1,232,2,3,2,7,True,False,True,False
2005-04-17,2005,4,17,Sunday,1,946,9,4,6,19,False,False,True,False
2008-04-04,2008,4,4,Friday,1,092,0,9,2,11,False,False,True,False
2002-05-04,2002,5,4,Saturday,1,986,9,8,6,23,False,False,True,False
2009-04-11,2009,4,11,Saturday,1,532,5,3,2,10,False,False,True,False
2006-04-13,2006,4,13,Thursday,1,456,4,5,6,15,False,False,True,False
2007-04-13,2007,4,13,Friday,1,732,7,3,2,12,False,False,True,False
2003-04-08,2003,4,8,Tuesday,1,477,4,7,7,18,True,False,True,False
2004-04-16,2004,4,16,Friday,1,108,1,0,8,9,False,False,True,False
2005-04-16,2005,4,16,Saturday,1,059,0,5,9,14,False,False,True,False
2008-04-03,2008,4,3,Thursday,1,401,4,0,1,5,False,False,True,False
2002-05-03,2002,5,3,Friday,1,956,9,5,6,20,False,False,True,False
2009-04-10,2009,4,10,Friday,1,246,2,4,6,12,False,False,True,False
2006-04-12,2006,4,12,Wednesday,1,146,1,4,6,11,False,False,True,False
2007-04-12,2007,4,12,Thursday,1,910,9,1,0,10,False,False,True,False
2004-04-15,2004,4,15,Thursday,1,565,5,6,5,16,True,False,True,False
2003-04-07,2003,4,7,Monday,1,845,8,4,5,17,False,False,True,False
2005-04-15,2005,4,15,Friday,1,507,5,0,7,12,False,False,True,False
2008-04-02,2008,4,2,Wednesday,1,342,3,4,2,9,False,False,True,False
2002-05-02,2002,5,2,Thursday,1,883,8,8,3,19,True,False,True,False
2009-04-09,2009,4,9,Thursday,1,221,2,2,1,5,True,False,True,False
2006-04-11,2006,4,11,Tuesday,1,707,7,0,7,14,True,False,True,False
2007-04-11,2007,4,11,Wednesday,1,636,6,3,6,15,True,False,True,False
2004-04-14,2004,4,14,Wednesday,1,528,5,2,8,15,False,False,True,False
2005-04-14,2005,4,14,Thursday,1,586,5,8,6,19,False,False,True,False
2003-04-06,2003,4,6,Sunday,1,538,5,3,8,16,False,False,True,False
2008-04-01,2008,4,1,Tuesday,1,189,1,8,9,18,False,False,True,False
2002-05-01,2002,5,1,Wednesday,1,813,8,1,3,12,False,False,True,False
2009-04-08,2009,4,8,Wednesday,1,771,7,7,1,15,True,False,True,False
2007-04-10,2007,4,10,Tuesday,1,755,7,5,5,17,True,False,True,False
2006-04-10,2006,4,10,Monday,1,265,2,6,5,13,False,False,True,False
2004-04-13,2004,4,13,Tuesday,1,174,1,7,4,12,False,False,True,False
2005-04-13,2005,4,13,Wednesday,1,825,8,2,5,15,False,False,True,False
2003-04-05,2003,4,5,Saturday,1,371,3,7,1,11,False,False,True,False
2002-04-30,2002,4,30,Tuesday,1,313,3,1,3,7,True,False,True,False
2008-03-31,2008,3,31,Monday,1,636,6,3,6,15,True,False,True,False
2009-04-07,2009,4,7,Tuesday,1,832,8,3,2,13,False,False,True,False
2007-04-09,2007,4,9,Monday,1,316,3,1,6,10,False,False,True,False
2006-04-09,2006,4,9,Sunday,1,627,6,2,7,15,False,False,True,False
2004-04-12,2004,4,12,Monday,1,863,8,6,3,17,False,False,True,False
2005-04-12,2005,4,12,Tuesday,1,652,6,5,2,13,False,False,True,False
2003-04-04,2003,4,4,Friday,1,845,8,4,5,17,False,False,True,False
2002-04-29,2002,4,29,Monday,1,297,2,9,7,18,False,False,True,False
2008-03-30,2008,3,30,Sunday,1,659,6,5,9,20,False,False,True,False
2009-04-06,2009,4,6,Monday,1,301,3,0,1,4,False,False,True,False
2007-04-08,2007,4,8,Sunday,1,749,7,4,9,20,False,False,True,False
2006-04-08,2006,4,8,Saturday,1,189,1,8,9,18,False,False,True,False
2004-04-11,2004,4,11,Sunday,1,994,9,9,4,22,True,False,True,False
2005-04-11,2005,4,11,Monday,1,693,6,9,3,18,False,False,True,False
2003-04-03,2003,4,3,Thursday,1,742,7,4,2,13,False,False,True,False
2002-04-27,2002,4,27,Saturday,1,429,4,2,9,15,False,False,True,False
2008-03-20,2008,3,20,Thursday,1,638,6,3,8,17,False,False,True,False
2004-03-31,2004,3,31,Wednesday,1,419,4,1,9,14,False,False,True,False
2007-03-28,2007,3,28,Wednesday,1,855,8,5,5,18,True,False,True,False
2005-03-31,2005,3,31,Thursday,1,805,8,0,5,13,False,False,True,False
2003-03-24,2003,3,24,Monday,1,583,5,8,3,16,False,False,True,False
2009-03-26,2009,3,26,Thursday,1,936,9,3,6,18,False,False,True,False
2006-03-28,2006,3,28,Tuesday,1,475,4,7,5,16,False,False,True,False
2002-04-15,2002,4,15,Monday,1,364,3,6,4,13,False,False,True,False
2004-03-30,2004,3,30,Tuesday,1,838,8,3,8,19,True,False,True,False
2007-03-27,2007,3,27,Tuesday,1,520,5,2,0,7,False,False,True,False
2005-03-30,2005,3,30,Wednesday,1,325,3,2,5,10,False,False,True,False
2003-03-23,2003,3,23,Sunday,1,751,7,5,1,13,False,False,True,False
2008-03-19,2008,3,19,Wednesday,1,424,4,2,4,10,True,False,True,False
2009-03-25,2009,3,25,Wednesday,1,099,0,9,9,18,True,False,True,False
2006-03-27,2006,3,27,Monday,1,818,8,1,8,17,True,False,True,False
2002-04-13,2002,4,13,Saturday,1,642,6,4,2,12,False,False,True,False
2004-03-29,2004,3,29,Monday,1,515,5,1,5,11,True,False,True,False
2007-03-26,2007,3,26,Monday,1,484,4,8,4,16,True,False,True,False
2005-03-29,2005,3,29,Tuesday,1,774,7,7,4,18,True,False,True,False
2003-03-22,2003,3,22,Saturday,1,913,9,1,3,13,False,False,True,False
2009-03-24,2009,3,24,Tuesday,1,017,0,1,7,8,False,False,True,False
2006-03-26,2006,3,26,Sunday,1,471,4,7,1,12,False,False,True,False
2002-04-12,2002,4,12,Friday,1,862,8,6,2,16,False,False,True,False
2008-03-18,2008,3,18,Tuesday,1,139,1,3,9,13,False,False,True,False
2004-03-28,2004,3,28,Sunday,1,434,4,3,4,11,True,False,True,False
2007-03-25,2007,3,25,Sunday,1,982,9,8,2,19,False,False,True,False
2005-03-28,2005,3,28,Monday,1,570,5,7,0,12,False,False,True,False
2009-03-23,2009,3,23,Monday,1,139,1,3,9,13,False,False,True,False
2003-03-21,2003,3,21,Friday,1,067,0,6,7,13,False,False,True,False
2006-03-25,2006,3,25,Saturday,1,633,6,3,3,12,True,False,True,False
